row;subject_id;trial_index;trial_type;rt;key_press;musical_type;stimulus;options;responses
9695;57e972d7c3e5930001447bb1;2;audio-keyboard-response;5973;75;NULL;MusicStimuli/K.mp3;NULL;NULL
9696;57e972d7c3e5930001447bb1;3;html-keyboard-response;13828;32;NULL;"In this experiment you will hear brief music clips and be asked to make judgments about them. A short music clip will play, and then you will then be presented with a list of 15 words. Check off the words you thought of when you heard the music. Please ke";NULL;NULL
9697;57e972d7c3e5930001447bb1;4;html-keyboard-response;8261;32;NULL;"Only click "None of the Above" if you believe none of the given words matched what you were thinking of when you listened to the music. In other words, if you click "None of the Above" there should be no other words checked off.<br><br> Press the spacebar";NULL;NULL
9698;57e972d7c3e5930001447bb1;5;html-keyboard-response;1789;32;NULL;"Now we will begin the experiment.<br><br> Press the spacebar continue.";NULL;NULL
9699;57e972d7c3e5930001447bb1;6;audio-keyboard-response;NULL;NULL;NULL;"Musical Clock";NULL;NULL
9700;57e972d7c3e5930001447bb1;7;survey-multi-select;24762;NULL;Icon1;"Musical Clock";"[" Staircase"," Wideness"," Ocean"," Mockery"," Angel"," Departure"," Arrival"," Needle"," Hero"," Sigh"," Cradle"," Blue"," Quarrel"," Red"," Devotion"," None of the above"]";"{"Q0":[" Angel"," Arrival"," Devotion"]}"
9701;57e972d7c3e5930001447bb1;8;audio-keyboard-response;NULL;NULL;NULL;Arrival;NULL;NULL
9702;57e972d7c3e5930001447bb1;9;survey-multi-select;18338;NULL;Icon1;Arrival;"[" Arrival"," Jungle"," Circle"," Angel"," Peaceful"," Blossom"," Quarrel"," Ocean"," Rushed"," Mockery"," Cradle"," Fight"," Departure"," Blue"," Hero"," None of the above"]";"{"Q0":[" Arrival"," Mockery"," Hero"]}"
9703;57e972d7c3e5930001447bb1;10;audio-keyboard-response;NULL;NULL;NULL;Hero;NULL;NULL
9704;57e972d7c3e5930001447bb1;11;survey-multi-select;24836;NULL;Ind;Hero;"[" Needle"," Mockery"," Jungle"," Strength"," Circle"," Celebration"," Devotion"," River"," Sigh"," Bird"," Peaceful"," Ocean"," Quarrel"," Blossom"," Mischeif"," None of the above"]";"{"Q0":[" Strength"," Celebration"," Quarrel"," Mischeif"]}"
9705;57e972d7c3e5930001447bb1;12;audio-keyboard-response;NULL;NULL;NULL;Narrowness;NULL;NULL
9706;57e972d7c3e5930001447bb1;13;survey-multi-select;16335;NULL;Icon2;Narrowness;"[" Celebration"," Toxin"," Angel"," Mischeif"," Fight"," Departure"," Circle"," Rushed"," River"," Hero"," Sigh"," Quarrel"," Blossom"," Needle"," Staircase"," None of the above"]";"{"Q0":[" Toxin"," Mischeif"," Sigh"," Needle"]}"
9707;57e972d7c3e5930001447bb1;14;audio-keyboard-response;NULL;NULL;NULL;Ocean;NULL;NULL
9708;57e972d7c3e5930001447bb1;15;survey-multi-select;16720;NULL;Icon1;Ocean;"[" Bird"," Narrowness"," Angel"," Arrival"," Blossom"," Departure"," Fight"," Cradle"," Red"," Toxin"," Hero"," Mockery"," Needle"," Jungle"," Celebration"," None of the above"]";"{"Q0":[" Angel"," Blossom"]}"
9709;57e972d7c3e5930001447bb1;16;audio-keyboard-response;NULL;NULL;NULL;Peaceful;NULL;NULL
9710;57e972d7c3e5930001447bb1;17;survey-multi-select;17990;NULL;Ind;Peaceful;"[" Narrowness"," Celebration"," Strength"," Mockery"," Mischeif"," River"," Needle"," Peaceful"," Rushed"," Jungle"," Bird"," Departure"," Staircase"," Cradle"," Quarrel"," None of the above"]";"{"Q0":[" Narrowness"," Strength"," River"," Peaceful"," Bird"," Departure"," Cradle"]}"
9711;57e972d7c3e5930001447bb1;18;audio-keyboard-response;NULL;NULL;NULL;Red;NULL;NULL
9712;57e972d7c3e5930001447bb1;19;survey-multi-select;16730;NULL;Ind;Red;"[" Mischeif"," Devotion"," Quarrel"," Circle"," Wideness"," Red"," Blue"," Rushed"," Narrowness"," Angel"," Bird"," Strength"," Mockery"," River"," Fight"," None of the above"]";"{"Q0":[" Mischeif"," Quarrel"," Red"," Rushed"," Strength"," River"," Fight"]}"
9713;57e972d7c3e5930001447bb1;20;audio-keyboard-response;NULL;NULL;NULL;Toxin;NULL;NULL
9714;57e972d7c3e5930001447bb1;21;survey-multi-select;11093;NULL;Ind;Toxin;"[" Wideness"," Cradle"," Red"," Mischeif"," Circle"," Narrowness"," Fight"," Arrival"," Departure"," Needle"," Sigh"," Strength"," Rushed"," Celebration"," Jungle"," None of the above"]";"{"Q0":[" None of the above"]}"
9715;57e972d7c3e5930001447bb1;22;audio-keyboard-response;NULL;NULL;NULL;River;NULL;NULL
9716;57e972d7c3e5930001447bb1;23;survey-multi-select;10712;NULL;Icon2;River;"[" Blue"," Peaceful"," Basement"," Hero"," Needle"," Toxin"," Sigh"," Mischeif"," Mockery"," Quarrel"," River"," Arrival"," Bird"," Celebration"," Ocean"," None of the above"]";"{"Q0":[" None of the above"]}"
9717;57e972d7c3e5930001447bb1;24;audio-keyboard-response;NULL;NULL;NULL;Devotion;NULL;NULL
9718;57e972d7c3e5930001447bb1;25;survey-multi-select;10997;NULL;Ind;Devotion;"[" Blossom"," Rushed"," Strength"," River"," Circle"," Cradle"," Bird"," Toxin"," Mockery"," Wideness"," Quarrel"," Ocean"," Sigh"," Jungle"," Celebration"," None of the above"]";"{"Q0":[" Strength"," Celebration"]}"
9719;57e972d7c3e5930001447bb1;26;audio-keyboard-response;NULL;NULL;NULL;Mischief;NULL;NULL
9720;57e972d7c3e5930001447bb1;27;survey-multi-select;12892;NULL;Ind;Mischief;"[" Wideness"," Rushed"," Cradle"," Circle"," Strength"," Mischeif"," Peaceful"," Devotion"," Angel"," Blue"," Needle"," Mockery"," Staircase"," Basement"," River"," None of the above"]";"{"Q0":[" Rushed"," Strength"," Staircase"]}"
9721;57e972d7c3e5930001447bb1;28;audio-keyboard-response;NULL;NULL;NULL;Wideness;NULL;NULL
9722;57e972d7c3e5930001447bb1;29;survey-multi-select;6350;NULL;Icon2;Wideness;"[" Quarrel"," Angel"," Fight"," Needle"," Peaceful"," Blossom"," Devotion"," Jungle"," Ocean"," Strength"," Basement"," Wideness"," Narrowness"," Blue"," Mischeif"," None of the above"]";"{"Q0":[" None of the above"]}"
9723;57e972d7c3e5930001447bb1;30;audio-keyboard-response;NULL;NULL;NULL;Mockery;NULL;NULL
9724;57e972d7c3e5930001447bb1;31;survey-multi-select;8089;NULL;Icon1;Mockery;"[" Blue"," Red"," Toxin"," Jungle"," Wideness"," Staircase"," Basement"," Mischeif"," Peaceful"," Arrival"," Mockery"," River"," Ocean"," Celebration"," Strength"," None of the above"]";"{"Q0":[" Mischeif"," Mockery"]}"
9725;57e972d7c3e5930001447bb1;32;audio-keyboard-response;NULL;NULL;NULL;Buzzsaw;NULL;NULL
9726;57e972d7c3e5930001447bb1;33;survey-multi-select;10854;NULL;Icon1;Buzzsaw;"[" Devotion"," Quarrel"," Wideness"," River"," Hero"," Arrival"," Rushed"," Red"," Circle"," Mockery"," Mischeif"," Departure"," Strength"," Cradle"," Toxin"," None of the above"]";"{"Q0":[" Mockery"," Mischeif"," Toxin"]}"
9727;57e972d7c3e5930001447bb1;34;audio-keyboard-response;NULL;NULL;NULL;Blossom;NULL;NULL
9728;57e972d7c3e5930001447bb1;35;survey-multi-select;18063;NULL;Icon2;Blossom;"[" Jungle"," Staircase"," Basement"," Peaceful"," Sigh"," Cradle"," Needle"," Hero"," Wideness"," Circle"," Toxin"," Bird"," Blossom"," Red"," Arrival"," None of the above"]";"{"Q0":[" Peaceful"," Sigh"," Bird"," Blossom"," Arrival"]}"
9729;57e972d7c3e5930001447bb1;36;audio-keyboard-response;NULL;NULL;NULL;Blue;NULL;NULL
9730;57e972d7c3e5930001447bb1;37;survey-multi-select;10539;NULL;Ind;Blue;"[" River"," Jungle"," Celebration"," Strength"," Quarrel"," Devotion"," Fight"," Basement"," Wideness"," Blue"," Mockery"," Staircase"," Blossom"," Rushed"," Angel"," None of the above"]";"{"Q0":[" Jungle"]}"
9731;57e972d7c3e5930001447bb1;38;audio-keyboard-response;NULL;NULL;NULL;Needle;NULL;NULL
9732;57e972d7c3e5930001447bb1;39;survey-multi-select;9235;NULL;Icon2;Needle;"[" Fight"," Wideness"," Sigh"," Rushed"," Circle"," Needle"," Arrival"," Staircase"," Mockery"," Hero"," Narrowness"," Cradle"," Departure"," River"," Peaceful"," None of the above"]";"{"Q0":[" Fight"," Rushed"]}"
9733;57e972d7c3e5930001447bb1;40;audio-keyboard-response;NULL;NULL;NULL;Staircase;NULL;NULL
9734;57e972d7c3e5930001447bb1;41;survey-multi-select;8058;NULL;Icon2;Staircase;"[" Blue"," Toxin"," Rushed"," Angel"," Needle"," Jungle"," Sigh"," Staircase"," Celebration"," Hero"," Fight"," Blossom"," Strength"," River"," Departure"," None of the above"]";"{"Q0":[" None of the above"]}"
9735;57e972d7c3e5930001447bb1;42;audio-keyboard-response;NULL;NULL;NULL;Fight;NULL;NULL
9736;57e972d7c3e5930001447bb1;43;survey-multi-select;17153;NULL;Icon1;Fight;"[" Peaceful"," Staircase"," Mockery"," Wideness"," Jungle"," River"," Angel"," Mischeif"," Circle"," Sigh"," Basement"," Celebration"," Blossom"," Fight"," Quarrel"," None of the above"]";"{"Q0":[" Wideness"," Jungle"," Mischeif"," Fight"]}"
9737;57e972d7c3e5930001447bb1;44;audio-keyboard-response;NULL;NULL;NULL;Rushed;NULL;NULL
9738;57e972d7c3e5930001447bb1;45;survey-multi-select;11914;NULL;Icon2;Rushed;"[" Departure"," Cradle"," Basement"," Peaceful"," Circle"," Wideness"," Ocean"," Angel"," Sigh"," Bird"," Quarrel"," Celebration"," Red"," Blue"," Blossom"," None of the above"]";"{"Q0":[" Quarrel"," Celebration"]}"
9739;57e972d7c3e5930001447bb1;46;audio-keyboard-response;NULL;NULL;NULL;Departure;NULL;NULL
9740;57e972d7c3e5930001447bb1;47;survey-multi-select;16910;NULL;Ind;Departure;"[" Peaceful"," Strength"," Bird"," River"," Mischeif"," Quarrel"," Ocean"," Hero"," Mockery"," Blossom"," Rushed"," Angel"," Jungle"," Needle"," Sigh"," None of the above"]";"{"Q0":[" Peaceful"," Strength"," River"," Hero"," Blossom"," Sigh"]}"
9741;57e972d7c3e5930001447bb1;48;audio-keyboard-response;NULL;NULL;NULL;Circle;NULL;NULL
9742;57e972d7c3e5930001447bb1;49;survey-multi-select;12461;NULL;Icon2;Circle;"[" Hero"," Peaceful"," Sigh"," Blossom"," Strength"," Red"," Departure"," Fight"," Bird"," Staircase"," Mockery"," Arrival"," Jungle"," Ocean"," Cradle"," None of the above"]";"{"Q0":[" Peaceful"," Sigh"," Red"," Cradle"]}"
9743;57e972d7c3e5930001447bb1;50;audio-keyboard-response;NULL;NULL;NULL;Jungle;NULL;NULL
9744;57e972d7c3e5930001447bb1;51;survey-multi-select;10175;NULL;Icon1;Jungle;"[" Basement"," Jungle"," Wideness"," Cradle"," Arrival"," Strength"," Mischeif"," Departure"," Fight"," Peaceful"," Quarrel"," River"," Mockery"," Blue"," Hero"," None of the above"]";"{"Q0":[" Basement"," Jungle"," Mischeif"]}"
9745;57e972d7c3e5930001447bb1;52;audio-keyboard-response;NULL;NULL;NULL;Strength;NULL;NULL
9746;57e972d7c3e5930001447bb1;53;survey-multi-select;8355;NULL;Ind;Strength;"[" Blue"," Fight"," Quarrel"," Hero"," Angel"," Mockery"," Arrival"," Ocean"," Circle"," Blossom"," Bird"," Jungle"," River"," Strength"," Red"," None of the above"]";"{"Q0":[" None of the above"]}"
9747;57e972d7c3e5930001447bb1;54;audio-keyboard-response;NULL;NULL;NULL;Cradle;NULL;NULL
9748;57e972d7c3e5930001447bb1;55;survey-multi-select;9773;NULL;Ind;Cradle;"[" Blue"," Mischeif"," Circle"," Basement"," Sigh"," Bird"," River"," Needle"," Strength"," Rushed"," Celebration"," Angel"," Departure"," Toxin"," Jungle"," None of the above"]";"{"Q0":[" Sigh"," Angel"]}"
9749;57e972d7c3e5930001447bb1;56;audio-keyboard-response;NULL;NULL;NULL;Bird;NULL;NULL
9750;57e972d7c3e5930001447bb1;57;survey-multi-select;13987;NULL;Icon2;Bird;"[" Mischeif"," Devotion"," Mockery"," Red"," Strength"," Toxin"," Jungle"," Celebration"," Fight"," Peaceful"," Quarrel"," Narrowness"," Bird"," Blossom"," Sigh"," None of the above"]";"{"Q0":[" Devotion"," Strength"," Celebration"," Peaceful"]}"
9751;57e972d7c3e5930001447bb1;58;audio-keyboard-response;NULL;NULL;NULL;Sigh;NULL;NULL
9752;57e972d7c3e5930001447bb1;59;survey-multi-select;17569;NULL;Icon1;Sigh;"[" Narrowness"," River"," Bird"," Wideness"," Mischeif"," Fight"," Angel"," Hero"," Basement"," Needle"," Celebration"," Arrival"," Circle"," Devotion"," Jungle"," None of the above"]";"{"Q0":[" None of the above"]}"
9753;57e972d7c3e5930001447bb1;60;audio-keyboard-response;NULL;NULL;NULL;Basement;NULL;NULL
9754;57e972d7c3e5930001447bb1;61;survey-multi-select;13862;NULL;Icon2;Basement;"[" Mischeif"," Jungle"," Mockery"," Narrowness"," Arrival"," Angel"," Bird"," Ocean"," Strength"," Needle"," Hero"," Fight"," Peaceful"," Circle"," Cradle"," None of the above"]";"{"Q0":[" Narrowness"]}"
9755;57e972d7c3e5930001447bb1;62;audio-keyboard-response;NULL;NULL;NULL;Celebration;NULL;NULL
9756;57e972d7c3e5930001447bb1;63;survey-multi-select;12120;NULL;Icon1;Celebration;"[" Circle"," Basement"," Hero"," Jungle"," Cradle"," Sigh"," Fight"," Ocean"," Rushed"," Arrival"," River"," Narrowness"," Staircase"," Red"," Toxin"," None of the above"]";"{"Q0":[" Hero"]}"
9757;57e972d7c3e5930001447bb1;64;audio-keyboard-response;NULL;NULL;NULL;Quarrel;NULL;NULL
9758;57e972d7c3e5930001447bb1;65;survey-multi-select;10242;NULL;Icon1;Quarrel;"[" Staircase"," Hero"," Bird"," Narrowness"," Quarrel"," Needle"," Ocean"," Basement"," Wideness"," Red"," Rushed"," Celebration"," Mischeif"," Blue"," Departure"," None of the above"]";"{"Q0":[" Rushed"," Mischeif"]}"
9759;57e972d7c3e5930001447bb1;66;html-keyboard-response;2811;32;NULL;"Thank you for completing the main part of the experiment. We have one final question for you before you are finished. <br> Press the spacebar to continue.";NULL;NULL
9760;57e972d7c3e5930001447bb1;67;survey-multi-choice;3565;NULL;NULL;NULL;NULL;"{"Q0":"No"}"
9761;5a78dbb9ae9a0b0001a97212;0;html-keyboard-response;4528;32;NULL;"This experiment is being conducted at Vassar College.  It consists of several tasks, each of which involves viewing various items and making simple judgments about them. The study takes approximately 15 minutes to complete. Participation poses minimal ris";NULL;NULL
9762;5a78dbb9ae9a0b0001a97212;1;html-keyboard-response;3738;32;NULL;"Because this experiment features auditory stimuli, it is important to test that your speakers or headphones are working at a comfortable volume before you begin. When you are ready to start the experiment, click the spacebar to continue. In the following ";NULL;NULL
9763;5a78dbb9ae9a0b0001a97212;2;audio-keyboard-response;NULL;NULL;NULL;MusicStimuli/K.mp3;NULL;NULL
9764;5a78dbb9ae9a0b0001a97212;3;audio-keyboard-response;2178;75;NULL;MusicStimuli/K.mp3;NULL;NULL
9765;5a78dbb9ae9a0b0001a97212;4;html-keyboard-response;7920;32;NULL;"In this experiment you will hear brief music clips and be asked to make judgments about them. A short music clip will play, and then you will then be presented with a list of 15 words. Check off the words you thought of when you heard the music. Please ke";NULL;NULL
9766;5a78dbb9ae9a0b0001a97212;5;html-keyboard-response;3678;32;NULL;"Only click "None of the Above" if you believe none of the given words matched what you were thinking of when you listened to the music. In other words, if you click "None of the Above" there should be no other words checked off.<br><br> Press the spacebar";NULL;NULL
9767;5a78dbb9ae9a0b0001a97212;6;html-keyboard-response;1184;32;NULL;"Now we will begin the experiment.<br><br> Press the spacebar continue.";NULL;NULL
9768;5a78dbb9ae9a0b0001a97212;7;audio-keyboard-response;NULL;NULL;NULL;Mischief;NULL;NULL
9769;5a78dbb9ae9a0b0001a97212;8;survey-multi-select;17218;NULL;Ind;Mischief;"[" Angel"," Basement"," Hero"," Staircase"," Toxin"," Arrival"," Sigh"," Needle"," Quarrel"," Circle"," Wideness"," River"," Blossom"," Mischeif"," Celebration"," None of the above"]";"{"Q0":[" Celebration"]}"
9770;5a78dbb9ae9a0b0001a97212;9;audio-keyboard-response;NULL;NULL;NULL;Peaceful;NULL;NULL
9771;5a78dbb9ae9a0b0001a97212;10;survey-multi-select;13196;NULL;Ind;Peaceful;"[" Hero"," Wideness"," Strength"," Mockery"," Toxin"," Circle"," Celebration"," Devotion"," Ocean"," Sigh"," Blue"," Staircase"," Departure"," Peaceful"," Cradle"," None of the above"]";"{"Q0":[" Peaceful"]}"
9772;5a78dbb9ae9a0b0001a97212;11;audio-keyboard-response;NULL;NULL;NULL;Fight;NULL;NULL
9773;5a78dbb9ae9a0b0001a97212;12;survey-multi-select;10972;NULL;Icon1;Fight;"[" River"," Mockery"," Blue"," Cradle"," Peaceful"," Angel"," Strength"," Bird"," Celebration"," Quarrel"," Fight"," Arrival"," Basement"," Mischeif"," Ocean"," None of the above"]";"{"Q0":[" Strength"," Fight"]}"
9774;5a78dbb9ae9a0b0001a97212;13;audio-keyboard-response;NULL;NULL;NULL;Rushed;NULL;NULL
9775;5a78dbb9ae9a0b0001a97212;14;survey-multi-select;9638;NULL;Icon2;Rushed;"[" Cradle"," Arrival"," Rushed"," Ocean"," Circle"," Devotion"," Hero"," Jungle"," River"," Needle"," Bird"," Celebration"," Mockery"," Mischeif"," Departure"," None of the above"]";"{"Q0":[" Rushed"," Mischeif"]}"
9776;5a78dbb9ae9a0b0001a97212;15;audio-keyboard-response;NULL;NULL;NULL;Departure;NULL;NULL
9777;5a78dbb9ae9a0b0001a97212;16;survey-multi-select;6564;NULL;Ind;Departure;"[" Basement"," Hero"," Mockery"," Rushed"," Mischeif"," Peaceful"," Narrowness"," Devotion"," Staircase"," Sigh"," Blossom"," Departure"," Ocean"," Fight"," Quarrel"," None of the above"]";"{"Q0":[" None of the above"]}"
9778;5a78dbb9ae9a0b0001a97212;17;audio-keyboard-response;NULL;NULL;NULL;Cradle;NULL;NULL
9779;5a78dbb9ae9a0b0001a97212;18;survey-multi-select;8862;NULL;Ind;Cradle;"[" Devotion"," Narrowness"," Strength"," Rushed"," Jungle"," Peaceful"," Hero"," Ocean"," Arrival"," Staircase"," Blue"," Mockery"," Mischeif"," Red"," Bird"," None of the above"]";"{"Q0":[" None of the above"]}"
9780;5a78dbb9ae9a0b0001a97212;19;audio-keyboard-response;NULL;NULL;NULL;Blue;NULL;NULL
9781;5a78dbb9ae9a0b0001a97212;20;survey-multi-select;10510;NULL;Ind;Blue;"[" Mockery"," Bird"," Blossom"," Angel"," Basement"," Celebration"," River"," Jungle"," Mischeif"," Rushed"," Needle"," Quarrel"," Peaceful"," Staircase"," Narrowness"," None of the above"]";"{"Q0":[" Angel"]}"
9782;5a78dbb9ae9a0b0001a97212;21;audio-keyboard-response;NULL;NULL;NULL;Buzzsaw;NULL;NULL
9783;5a78dbb9ae9a0b0001a97212;22;survey-multi-select;11238;NULL;Icon1;Buzzsaw;"[" Strength"," Peaceful"," Staircase"," Basement"," River"," Fight"," Mockery"," Blue"," Departure"," Toxin"," Mischeif"," Wideness"," Ocean"," Needle"," Angel"," None of the above"]";"{"Q0":[" Toxin"]}"
9784;5a78dbb9ae9a0b0001a97212;23;audio-keyboard-response;NULL;NULL;NULL;Arrival;NULL;NULL
9785;5a78dbb9ae9a0b0001a97212;24;survey-multi-select;9338;NULL;Icon1;Arrival;"[" Departure"," Staircase"," River"," Blossom"," Ocean"," Sigh"," Angel"," Strength"," Bird"," Hero"," Wideness"," Narrowness"," Blue"," Arrival"," Mockery"," None of the above"]";"{"Q0":[" Arrival"]}"
9786;5a78dbb9ae9a0b0001a97212;25;audio-keyboard-response;NULL;NULL;NULL;Needle;NULL;NULL
9787;5a78dbb9ae9a0b0001a97212;26;survey-multi-select;6616;NULL;Icon2;Needle;"[" River"," Cradle"," Basement"," Fight"," Celebration"," Rushed"," Jungle"," Mockery"," Devotion"," Ocean"," Peaceful"," Mischeif"," Angel"," Circle"," Blue"," None of the above"]";"{"Q0":[" Mischeif"]}"
9788;5a78dbb9ae9a0b0001a97212;27;audio-keyboard-response;NULL;NULL;NULL;Wideness;NULL;NULL
9789;5a78dbb9ae9a0b0001a97212;28;survey-multi-select;3138;NULL;Icon2;Wideness;"[" Arrival"," Circle"," Staircase"," Cradle"," Needle"," Blossom"," Basement"," Devotion"," Ocean"," Red"," Peaceful"," Departure"," River"," Mischeif"," Toxin"," None of the above"]";"{"Q0":[" Devotion"]}"
9790;5a78dbb9ae9a0b0001a97212;29;audio-keyboard-response;NULL;NULL;NULL;Celebration;NULL;NULL
9791;5a78dbb9ae9a0b0001a97212;30;survey-multi-select;4322;NULL;Icon1;Celebration;"[" Jungle"," Wideness"," Circle"," Angel"," Rushed"," Quarrel"," Mischeif"," Bird"," Staircase"," Toxin"," Peaceful"," Blue"," Celebration"," Cradle"," Basement"," None of the above"]";"{"Q0":[" Celebration"]}"
9792;5a78dbb9ae9a0b0001a97212;31;audio-keyboard-response;NULL;NULL;NULL;Circle;NULL;NULL
9793;5a78dbb9ae9a0b0001a97212;32;survey-multi-select;8598;NULL;Icon2;Circle;"[" Departure"," Arrival"," Wideness"," Staircase"," Circle"," Needle"," Blossom"," Quarrel"," Red"," Basement"," Mischeif"," Rushed"," Jungle"," Fight"," Strength"," None of the above"]";"{"Q0":[" None of the above"]}"
9794;5a78dbb9ae9a0b0001a97212;33;audio-keyboard-response;NULL;NULL;NULL;Red;NULL;NULL
9795;5a78dbb9ae9a0b0001a97212;34;survey-multi-select;11884;NULL;Ind;Red;"[" Fight"," Devotion"," Peaceful"," Celebration"," Staircase"," Wideness"," Blue"," Circle"," Arrival"," Cradle"," Toxin"," River"," Departure"," Ocean"," Sigh"," None of the above"]";"{"Q0":[" Fight"]}"
9796;5a78dbb9ae9a0b0001a97212;35;audio-keyboard-response;NULL;NULL;NULL;Strength;NULL;NULL
9797;5a78dbb9ae9a0b0001a97212;36;survey-multi-select;9562;NULL;Ind;Strength;"[" River"," Blue"," Staircase"," Circle"," Hero"," Narrowness"," Arrival"," Peaceful"," Wideness"," Mockery"," Bird"," Needle"," Basement"," Rushed"," Ocean"," None of the above"]";"{"Q0":[" Arrival"]}"
9798;5a78dbb9ae9a0b0001a97212;37;audio-keyboard-response;NULL;NULL;NULL;Basement;NULL;NULL
9799;5a78dbb9ae9a0b0001a97212;38;survey-multi-select;8584;NULL;Icon2;Basement;"[" Hero"," Red"," Staircase"," Rushed"," Peaceful"," Celebration"," River"," Basement"," Devotion"," Needle"," Circle"," Mischeif"," Angel"," Mockery"," Narrowness"," None of the above"]";"{"Q0":[" None of the above"]}"
9800;5a78dbb9ae9a0b0001a97212;39;audio-keyboard-response;NULL;NULL;NULL;Hero;NULL;NULL
9801;5a78dbb9ae9a0b0001a97212;40;survey-multi-select;6600;NULL;Ind;Hero;"[" Narrowness"," Ocean"," Basement"," Toxin"," Hero"," Circle"," Jungle"," Angel"," Fight"," Needle"," Bird"," Sigh"," Devotion"," Celebration"," Cradle"," None of the above"]";"{"Q0":[" Celebration"]}"
9802;5a78dbb9ae9a0b0001a97212;41;audio-keyboard-response;NULL;NULL;NULL;Staircase;NULL;NULL
9803;5a78dbb9ae9a0b0001a97212;42;survey-multi-select;5246;NULL;Icon2;Staircase;"[" Strength"," Rushed"," Mockery"," Toxin"," Jungle"," Celebration"," Angel"," Sigh"," Needle"," Devotion"," Basement"," Narrowness"," Wideness"," Fight"," Departure"," None of the above"]";"{"Q0":[" Mockery"]}"
9804;5a78dbb9ae9a0b0001a97212;43;audio-keyboard-response;NULL;NULL;NULL;Sigh;NULL;NULL
9805;5a78dbb9ae9a0b0001a97212;44;survey-multi-select;6434;NULL;Icon1;Sigh;"[" River"," Mischeif"," Rushed"," Narrowness"," Basement"," Needle"," Toxin"," Jungle"," Departure"," Devotion"," Fight"," Hero"," Wideness"," Staircase"," Sigh"," None of the above"]";"{"Q0":[" Sigh"]}"
9806;5a78dbb9ae9a0b0001a97212;45;audio-keyboard-response;NULL;NULL;NULL;Blossom;NULL;NULL
9807;5a78dbb9ae9a0b0001a97212;46;survey-multi-select;11156;NULL;Icon2;Blossom;"[" Departure"," Needle"," Arrival"," Circle"," Blue"," Devotion"," Bird"," Sigh"," Mischeif"," Mockery"," Wideness"," Fight"," Quarrel"," Rushed"," Blossom"," None of the above"]";"{"Q0":[" Blossom"]}"
9808;5a78dbb9ae9a0b0001a97212;47;audio-keyboard-response;NULL;NULL;NULL;Bird;NULL;NULL
9809;5a78dbb9ae9a0b0001a97212;48;survey-multi-select;6208;NULL;Icon2;Bird;"[" Departure"," Cradle"," Mockery"," Narrowness"," Red"," Circle"," Strength"," Sigh"," Bird"," Jungle"," Hero"," Fight"," Ocean"," Angel"," Arrival"," None of the above"]";"{"Q0":[" None of the above"]}"
9810;5a78dbb9ae9a0b0001a97212;49;audio-keyboard-response;NULL;NULL;NULL;Ocean;NULL;NULL
9811;5a78dbb9ae9a0b0001a97212;50;survey-multi-select;6580;NULL;Icon1;Ocean;"[" Ocean"," River"," Jungle"," Blue"," Mischeif"," Departure"," Sigh"," Fight"," Rushed"," Red"," Cradle"," Devotion"," Circle"," Celebration"," Basement"," None of the above"]";"{"Q0":[" None of the above"]}"
9812;5a78dbb9ae9a0b0001a97212;51;audio-keyboard-response;NULL;NULL;NULL;Devotion;NULL;NULL
9813;5a78dbb9ae9a0b0001a97212;52;survey-multi-select;13366;NULL;Ind;Devotion;"[" Strength"," Wideness"," Sigh"," Hero"," Devotion"," Mockery"," River"," Red"," Basement"," Blue"," Departure"," Quarrel"," Ocean"," Peaceful"," Cradle"," None of the above"]";"{"Q0":[" Hero"]}"
9814;5a78dbb9ae9a0b0001a97212;53;audio-keyboard-response;NULL;NULL;NULL;Toxin;NULL;NULL
9815;5a78dbb9ae9a0b0001a97212;54;survey-multi-select;3970;NULL;Ind;Toxin;"[" Narrowness"," Circle"," Red"," Sigh"," Basement"," Toxin"," Staircase"," Jungle"," Angel"," River"," Devotion"," Quarrel"," Blue"," Bird"," Blossom"," None of the above"]";"{"Q0":[" Toxin"]}"
9816;5a78dbb9ae9a0b0001a97212;55;audio-keyboard-response;NULL;NULL;NULL;Jungle;NULL;NULL
9817;5a78dbb9ae9a0b0001a97212;56;survey-multi-select;2048;NULL;Icon1;Jungle;"[" Basement"," Peaceful"," Mockery"," Toxin"," Staircase"," Cradle"," Blossom"," Blue"," Circle"," Devotion"," Ocean"," Jungle"," Celebration"," Red"," Mischeif"," None of the above"]";"{"Q0":[" Jungle"]}"
9818;5a78dbb9ae9a0b0001a97212;57;audio-keyboard-response;NULL;NULL;NULL;"Musical Clock";NULL;NULL
9819;5a78dbb9ae9a0b0001a97212;58;survey-multi-select;15598;NULL;Icon1;"Musical Clock";"[" Circle"," Mockery"," Staircase"," Fight"," Hero"," Toxin"," Cradle"," Celebration"," Angel"," Sigh"," Rushed"," Strength"," Basement"," Peaceful"," Needle"," None of the above"]";"{"Q0":[" Staircase"]}"
9820;5a78dbb9ae9a0b0001a97212;59;audio-keyboard-response;NULL;NULL;NULL;Quarrel;NULL;NULL
9821;5a78dbb9ae9a0b0001a97212;60;survey-multi-select;14738;NULL;Icon1;Quarrel;"[" Bird"," Cradle"," Mischeif"," Devotion"," Toxin"," River"," Wideness"," Jungle"," Blossom"," Needle"," Celebration"," Sigh"," Circle"," Narrowness"," Arrival"," None of the above"]";"{"Q0":[" None of the above"]}"
9822;5a78dbb9ae9a0b0001a97212;61;audio-keyboard-response;NULL;NULL;NULL;River;NULL;NULL
